business_id,name,rating,review_count,price,is_closed,latitude,longitude,address,city,state,zip_code,categories,category_aliases,phone,distance_meters,search_area
kWZNg8Ku4ko9bEV_lfbnUw,Linda Vista Farmers Market,4.6,16,$,False,32.78512,-117.16953,6939 Linda Vista Rd,San Diego,CA,92111,Farmers Market,farmersmarket,+17605044363,7764.44123061872,San Diego
9ZPIC3RpDYxLJYM6eymKOQ,Open Air Fish Market,4.5,13,$$,False,32.7091497,-117.1685564,849 W Harbor Dr,San Diego,CA,92101,"Farmers Market, Street Vendors","farmersmarket, streetvendors",,1008.5472018333,San Diego
gnCDjbBcr8L6kqvx21Z0sQ,Hillcrest Farmers Market,4.5,927,$$$,False,32.7494357137546,-117.149352888361,3960 Normal St,San Diego,CA,92103,Farmers Market,farmersmarket,+16192993330,3908.851802336122,San Diego
RyWA4JWF7XY84hx_t5caFw,SEEDS at City Farmer's Market,5.0,3,$,False,32.717451,-117.152671,1313 Park Blvd,San Diego,CA,92101,Farmers Market,farmersmarket,+16193883400,812.2496717319972,San Diego
5T3POVX406YlmEHe4ERO_Q,La Mesa Village Farmers Market,5.0,3,,False,32.76540490138937,-117.01803226825244,4th St Palm Ave,La Mesa,CA,91942,Farmers Market,farmersmarket,,14477.495254040557,San Diego
fpI6zobl6ExjbLXtbozHDA,La Jolla Open Aire Farmer's Market,4.4,238,$$,False,32.838417,-117.271429,7335 Girard Ave,La Jolla,CA,92037,Farmers Market,farmersmarket,+18584541699,17105.357303748173,San Diego
90uUwMwK6ylKPCTZrPOVGg,Otay Farms Market & Mexican Food,4.4,106,$,False,32.5943568,-117.0751144,1716 Broadway,Chula Vista,CA,91911,"Farmers Market, Mexican","farmersmarket, mexican",+16194231735,15740.862644684854,San Diego
4r7YIlxG7kBVNpJE8eSrRA,Ocean Beach Farmers Market,4.4,326,$$,False,32.7459896,-117.2493658,4900 Newport Ave,San Diego,CA,92107,Farmers Market,farmersmarket,+16192790032,8911.456292973013,San Diego
6pv9nlYd77c7BjngJRHjkQ,Tea Bazaar,4.4,23,,False,32.723791,-117.16948,1774 Kettner Blvd,San Diego,CA,92101,"Coffee & Tea, Farmers Market","coffee, farmersmarket",+16193106516,1196.167577701622,San Diego
zCAv7czldvdz4UAIsiHUFQ,Mission Valley Farmers Market,4.3,23,,False,32.7779379138207,-117.14776430279,7964 Civita Blvd,San Diego,CA,92108,Farmers Market,farmersmarket,+17605044363,7032.015958177794,San Diego
hiTeGGqtED6qfn1I4h0bBA,BlueSpark Baking,5.0,2,,False,32.7494880396892,-117.150631440987,Hillcrest Farmers Market,San Diego,CA,77469,Farmers Market,farmersmarket,,3882.562919925142,San Diego
BjdP0OLRW0LDQ0jKx8NRtQ,Downtown Chula Vista,4.5,4,,False,32.6384227,-117.07907196533554,300 Park Way,Chula Vista,CA,91910,Farmers Market,farmersmarket,+16192330582,11523.033562425015,San Diego
p604SWCY6j-VZNgqdifT2Q,Vibrant Eats Farm To Fork,5.0,2,,False,32.8363275701599,-117.27424621582,,La Jolla,CA,92037,Farmers Market,farmersmarket,,17082.507840729013,San Diego
I9Ce3JN7qFB9_cAGakZpJg,Radio Acres Farm,5.0,2,$,False,32.7040143,-117.0499859,,San Diego,CA,92114,Farmers Market,farmersmarket,+16192552736,10476.86834977629,San Diego
DbnuAZTItsgUwTOhvbA7mQ,Foodshed,5.0,2,,False,32.741106681350956,-117.1012194,3340 Fairmount Ave,San Diego,CA,92105,Farmers Market,farmersmarket,+16197177079,6273.448811519457,San Diego
pg0LHP8eYI72OgUryKnuLA,Liberty Public Market,4.2,1361,$$,False,32.7398461,-117.2112348,2820 Historic Decatur Rd,San Diego,CA,92106,"Farmers Market, Food Court, Public Markets","farmersmarket, food_court, publicmarkets",+16194879346,5413.935233555012,San Diego
Hfm0x6CPEnaRcZCJ8vqB_w,Simply Organic Sugars,4.7,3,$,False,32.765705,-117.009262,4780 Glen St,La Mesa,CA,91941,"Farmers Market, Caterers","farmersmarket, catering",+16193548989,15264.01797301204,San Diego
CpN8U1-a5VbQggQ70D758g,City Heights Farmers' Market,4.2,13,$,False,32.7477162725969,-117.101487901725,4325 Wightman St,San Diego,CA,92125,Farmers Market,farmersmarket,+17605044363,6604.092267666852,San Diego
kCYGkpxpL9qoKb_WB9Gusw,La Mesa Farmer's Market,4.1,91,$$,False,32.766451,-117.022804,8130 Allison Ave,La Mesa,CA,91942,Farmers Market,farmersmarket,+16195507180,14109.233336833977,San Diego
2tCVlMllt_VgMATP25svhQ,Banta Toffee,5.0,1,,False,32.8384159,-117.2716527,7335 Girard Ave,La Jolla,CA,92037,Farmers Market,farmersmarket,,17105.007710495465,San Diego
Kl9LmpLkXzBzqxoMSFRbRw,A Village Crossroad,5.0,1,,False,32.7039804,-117.1496165,1620 National Ave,San Diego,CA,92113,Farmers Market,farmersmarket,,1694.2737841892408,San Diego
AmpAmK850K2EtS770ayqqg,Sleeves Up Farmers Market,5.0,1,,False,32.714955,-117.161459,199 Horton Plz,San Diego,CA,92101,Farmers Market,farmersmarket,+16194814959,89.38979840521131,San Diego
PfJdWeOnoPaQYpgwUy_-vw,Farmer Steve Inc.,5.0,1,,False,,,,San Diego,CA,,Farmers Market,farmersmarket,+17607510805,4.488992042777684,San Diego
aI4RpJTVI8vaF4TFlZZWPg,People's Produce Farmers Market,5.0,1,,False,32.7102375789082,-117.08708342913,5010 Market St,San Diego,CA,92102,Farmers Market,farmersmarket,+16192622022,6951.430962074785,San Diego
8Kyjf8k6YxgJQX-H2mKeRg,Lath House Gardens Microgreens,5.0,1,,False,32.7473259,-117.20235443,,San Diego,CA,92138,Farmers Market,farmersmarket,+16192658121,5271.227150641165,San Diego
1Mfyjz6r7rxoav83wGp-7A,Bomb Bibimbap,5.0,1,,False,32.74176333630928,-117.1784472,3627 Columbia St,San Diego,CA,92103,"Caterers, Farmers Market","catering, farmersmarket",+18083582349,3321.464619462433,San Diego
rk93zGniUrRDvanCBMroBQ,Brew Monthly Local Community Market,5.0,1,,False,32.789361,-117.020735,6101 Lake Murray Blvd,La Mesa,CA,91942,Farmers Market,farmersmarket,,15471.96517520113,San Diego
pxpm2Z17oh-v1hwpR_gxbg,Tk Urban Garden,5.0,1,,False,32.692289,-117.0673598,1534 Honeysuckle Ln,San Diego,CA,92114,"Farmers Market, Nurseries & Gardening","farmersmarket, gardening",+16198001880,9147.490958948345,San Diego
UOM1YUvQ0UVvFFNKPDtdRA,North Park Thursday Market,3.9,129,$$,False,32.7474310224217,-117.130397114367,3000 N Park Way,San Diego,CA,92104,Farmers Market,farmersmarket,+16192942501,4549.384423875367,San Diego
fvsDfL-z-7yb3N9YSlWEpQ,Mission Hills Farmer's Market,3.9,16,$,False,32.750789,-117.170143,4025 Falcon St,San Diego,CA,92103,Farmers Market,farmersmarket,+16195507180,3992.3480198810294,San Diego
tgLArxL0NQTY00LhDcZpOA,Pacific Beach Tuesday Farmers' Market,3.9,66,$$,False,32.79605850089343,-117.253387,901 Hornblend St,San Diego,CA,92109,Farmers Market,farmersmarket,+16192333901,12422.54707564033,San Diego
KEkSWuQ4b4fgstUDG8-EMQ,SDSU Farmer's Market,3.9,34,$$,False,32.7757588277063,-117.071468015666,5500 Campanile Dr,San Diego,CA,92115,Farmers Market,farmersmarket,+16195940990,10717.675356747646,San Diego
NTlRPrFRSLLTwAAEfMpOpg,Fishermen's Farmers' Market,4.3,3,$$,False,32.7254865,-117.2223548,4900 N Harbor Dr,San Diego,CA,92106,Farmers Market,farmersmarket,+16192333901,5832.799117689589,San Diego
_Vzvy9TRvhYcHcSzvtgLMQ,Umoja Vegan Galore,4.5,2,,False,32.83746,-117.27154,La Jolla Open Aire Market,San Diego,CA,92037,Farmers Market,farmersmarket,+16193684263,17103.994506558913,San Diego
VRshJfwMen7XIGUSepFpGQ,Horton Square Farmer's Market,3.3,9,$$,False,32.714896,-117.162415,225 Broadway And Broadway Cir,San Diego,CA,92101,Farmers Market,farmersmarket,,152.07816244592624,San Diego
zCzfwH8qDqexTwSpUSPHow,Center Cut Fresh Fruit,3.5,4,$,False,32.6956558227539,-117.121101379395,,San Diego,CA,92113,Farmers Market,farmersmarket,+16192656869,4267.786092308493,San Diego
nw2ducvFIDi8xAED9JEibg,Schaner Farms,3.7,3,,False,32.7174311576584,-117.241738032897,,San Diego,CA,92101,Farmers Market,farmersmarket,,7546.486298766634,San Diego
JbVJTlJuJjUMjHIj24pdVA,Star Shine Market,4.9,7,$$,False,32.833775,-117.19515,4475 Clairemont Mesa Blvd,San Diego,CA,92117,"Beer, Wine & Spirits, Convenience Stores","beer_and_wine, convenience",+18582720108,13509.75622277825,San Diego
5Su1SOBTFFrOG5OzB6e5dA,Big Rock Market,4.8,5,,False,32.83611756495412,-117.022171633971,8011 Mission Gorge Rd,Santee,CA,92071,Convenience Stores,convenience,,18654.562807238613,San Diego
BakcNoXbfRaMfmaL00PwrQ,Pola Market,4.8,14,$$,False,32.759274,-117.123332,3276 Monroe Ave,San Diego,CA,92116,Convenience Stores,convenience,+16192833333,5996.227022792031,San Diego
8O_lyIGwyIN_d0XTu_DhyA,Sinclair,4.8,9,,False,32.80066,-117.23561,1885 Garnet Ave,San Diego,CA,92109,"Car Wash, Convenience Stores, Gas Stations","carwash, convenience, servicestations",+18582748517,11732.39495541613,San Diego
-skRgnZM_NjZBqniFsfyWw,Mi Palapa Market,5.0,4,,False,32.7014636396452,-117.144862823188,1879 Logan Ave,San Diego,CA,92113,Convenience Stores,convenience,,2194.052303619004,San Diego
QYbFNBsPB91qfTTPktzfTg,Turquoise Smoke Shop,5.0,4,,False,32.808039,-117.260969,675 Turquoise St,San Diego,CA,92037,"Vape Shops, Convenience Stores, Beverage Store","vapeshops, convenience, beverage_stores",+16194083577,13884.810309958839,San Diego
R7id_K24u1FKmG5wKx4w4w,University Wine & Spirits,4.8,16,,False,32.755701,-117.042146,7232 University Ave La Mesa Ca 91942,La Mesa,CA,91942,"Beer, Wine & Spirits, Convenience Stores","beer_and_wine, convenience",+16194396120,11978.26179303032,San Diego
NFSbgwh2QregxolopfQ7ww,East Village Market & Deli ,4.7,72,$,False,32.711387,-117.154001,1155 Market St,San Diego,CA,92101,"Ice Cream & Frozen Yogurt, Convenience Stores","icecream, convenience",+16194870223,819.2155090419687,San Diego
PwQB3rOwRM9fOIKhm3dmoA,7-Eleven,4.7,7,$,False,32.6004041,-117.0520313,1482 Hilltop Dr,Chula Vista,CA,91911,"Convenience Stores, Gas Stations, Coffee & Tea","convenience, servicestations, coffee",+16196919611,16389.479806931697,San Diego
l2JDncHVZXwADwLNLgNLEQ,San Diego Vegan Market,4.7,193,$$,False,32.7830553,-117.0938054,4606 Mission Gorge Pl,San Diego,CA,92120,"Convenience Stores, Delis, Vegan","convenience, delis, vegan",+16195219788,9782.643102250693,San Diego
7N70QxG5WLr_Z0L-qK0Ekg,Big Boy Market,4.7,44,,False,32.64732635356824,-117.0954054,29 Broadway,Chula Vista,CA,91910,"Convenience Stores, Beer, Wine & Spirits, Burgers","convenience, beer_and_wine, burgers",+16192403271,9777.810592708463,San Diego
VmLuysO2-b-HWhd6wu70Og,Cheers Deli & Liquor,4.6,408,$,False,32.8041546,-117.0449804,6983 Navajo Rd,San Diego,CA,92119,"Beer, Wine & Spirits, Delis, Convenience Stores","beer_and_wine, delis, convenience",+16194639991,14637.280917842054,San Diego
0_DuLEd4U7NYn29VYMdVNA,Alta Dena Drive-In Dairy,4.6,39,$,False,32.81954,-117.1731,6426 Mt Ada Rd,San Diego,CA,92111,Convenience Stores,convenience,+18582790366,11607.639103162097,San Diego
Gz9Rd1EOL2535a3mY4wJ-Q,Starshine Market,4.6,16,$$,False,32.8358934,-117.22277545523484,4818 Gallatin Way,San Diego,CA,92117,Convenience Stores,convenience,+18582721710,14555.710287648028,San Diego
LYXQPWqTcZBqYVkbdAgjQQ,PB Market and Deli,4.5,95,$,False,32.796356,-117.251366,4435 Cass St,San Diego,CA,92109,"Delis, Convenience Stores","delis, convenience",+18582728500,12316.064719202062,San Diego
DQC3kiamKZCYrr13E71deA,Russell's Convenience,5.0,3,$,False,32.7149756993053,-117.164989113808,101 W Broadway,San Diego,CA,92101,Convenience Stores,convenience,,372.65523037500833,San Diego
kDMtT7IXwJvz9UYv-_NsXw,7-Eleven,4.5,14,$,False,32.76824,-117.0473323,6991 El Cajon Blvd,San Diego,CA,92115,"Convenience Stores, Coffee & Tea","convenience, coffee",+16194621711,12138.76062192476,San Diego
2eeR_9qCk08g5juurAe99Q,Shell,4.8,4,,False,32.74232,-117.03607,7513 Broadway,Lemon Grove,CA,91945,"Gas Stations, Convenience Stores","servicestations, convenience",,12062.83098066043,San Diego
URzrw14PVgyf5ZKoYktspA,El Grano De Oro,5.0,3,$,False,32.6787672936916,-117.099686712027,730 E 7th St,National City,CA,91950,"Convenience Stores, Ice Cream & Frozen Yogurt, Pretzels","convenience, icecream, pretzels",+16194747401,7078.738284776299,San Diego
cJb-JGxv4mA33nNc_-4f0Q,Leon Produce,4.4,38,$,False,32.7611611379173,-117.129998318681,3004 Madison Ave,San Diego,CA,92116,"Fruits & Veggies, Convenience Stores","markets, convenience",+16192812031,5832.2913449208,San Diego
Doy4aPVueCDC0HbAUNcIhQ,Newport Quik Stop,4.4,151,$,False,32.74582,-117.24998,4921 Newport Ave,San Diego,CA,92107,"Convenience Stores, Acai Bowls, Sandwiches","convenience, acaibowls, sandwiches",+16192233317,8964.51244658786,San Diego
jImYspP0UWkM-rBt3bndzA,The Emergency Room Store,4.4,10,,False,32.7109906,-117.1612014,538 4th Ave,San Diego,CA,92101,"Convenience Stores, Beer, Wine & Spirits, Tobacco Shops","convenience, beer_and_wine, tobaccoshops",+16192388088,533.8431820567215,San Diego
dSFx61FBHlrsERRtmDD02A,Park Place Liquor & Deli,4.4,298,$,False,32.685199,-117.180496,1000 Park Pl,Coronado,CA,92118,"Delis, Bars, Convenience Stores","delis, bars, convenience",+16194350116,3851.012550995452,San Diego
FQPh6asSimKxnhNFLjGshw,Hazard Center Auto Mart,4.4,179,,False,32.77273,-117.158,7698 Friars Rd,San Diego,CA,92108,"Gas Stations, Convenience Stores, Tobacco Shops","servicestations, convenience, tobaccoshops",+16192962566,6357.313804071861,San Diego
PLnfDNzL2MLQXyISn5zKXQ,Third Avenue Mini Mart,4.4,8,$$$,False,32.6249923604383,-117.073906192379,772 3rd Ave,Chula Vista,CA,91910,"Beer, Wine & Spirits, Convenience Stores","beer_and_wine, convenience",+16194221234,12974.709516430987,San Diego
Z-DU26iWjvQKoO-Wb2pj8A,Sunshine Market and Liquor,4.3,35,$,False,32.7477858960629,-117.146435603499,3824 Park Blvd,San Diego,CA,92103,"Convenience Stores, Beer, Wine & Spirits, Ice Cream & Frozen Yogurt","convenience, beer_and_wine, icecream",+16196264486,3853.44786569832,San Diego
iqxaE6E37HlOedQfXdylJA,Paradise Valley Produce Market,4.3,38,$$,False,32.69731,-117.01779,8423 Paradise Valley Rd,Spring Valley,CA,91977,"Fruits & Veggies, Convenience Stores, International Grocery","markets, convenience, intlgrocery",+16192677951,13576.559469540307,San Diego
U3_stPwF_qfaEdOm4pS3jA,Ramen Station,4.3,16,,False,32.83344,-117.14935,8068 Clairemont Mesa Blvd,San Diego,CA,92111,"Ramen, Convenience Stores","ramen, convenience",+18583250117,13131.241597802165,San Diego
4pE6YVhMwPqR7C-FVuIsLQ,El Cortez Gourmet Mart,4.3,14,$$,False,32.720021,-117.157856,702 Ash St,San Diego,CA,92101,"Specialty Food, Convenience Stores","gourmet, convenience",+16192326730,568.2935542351219,San Diego
65DaEDHoThiIg86BPPnfLQ,SD Best Mini Mart,5.0,2,,False,32.7118588766458,-117.12717633694407,3120 Market St,San Diego,CA,92101,Convenience Stores,convenience,,3202.4124138655543,San Diego
p4ZODZDduoreEXu6zpX8Tw,Navy Exchange,5.0,2,,False,32.67219929035759,-117.16808540234264,1017 Trident Way,San Diego,CA,92155,"Gas Stations, Convenience Stores","servicestations, convenience",+16195227909,4881.022176572247,San Diego
tDjWp8QzYwH93XWhLHkWWA,Express Convenience Store,5.0,2,$$,False,32.715035,-117.1642958,101 W Broadway,San Diego,CA,92101,Convenience Stores,convenience,+16192314066,307.9929326659768,San Diego
iGf15CAcwJLcXBCvBIijcw,Five & Dime General Store,4.3,28,$$,False,32.75269,-117.19517,2501 San Diego Ave,San Diego,CA,92110,"Discount Store, Drugstores, Convenience Stores","discountstore, drugstores, convenience",+16196923875,5205.452511124691,San Diego
m0NMtYU1y553c5wwtRupeQ,Harbor Island Fuel Dock,5.0,2,,False,32.72526,-117.210505,2040 Harbor Island Dr,San Diego,CA,92101,"Fuel Docks, Convenience Stores, Beer, Wine & Spirits","fueldocks, convenience, beer_and_wine",+16192916443,4742.517005583642,San Diego
nI80XOwKOitu4vv7pjCMDw,Palm Shell 7-Eleven & Car Wash,5.0,2,$,False,32.5833577654629,-117.093159556389,1881 Palm Ave,San Diego,CA,92154,"Gas Stations, Convenience Stores, Car Wash","servicestations, convenience, carwash",+16194231910,16031.679132260264,San Diego
-INPMLeAhmS1Dahj8OrWyw,Holiday Market,4.2,13,$$,False,32.73939,-117.12483,3206 Thorn St,San Diego,CA,92104,"Beer, Wine & Spirits, Convenience Stores, Grocery","beer_and_wine, convenience, grocery",+16192802940,4295.972682205036,San Diego
Kj-HHgo1cUNcyakVplu1ww,Crafted Selections,4.2,14,$,False,32.7446967524893,-117.003686707375,3504 Bancroft Dr,Spring Valley,CA,91977,"Convenience Stores, Gas Stations","convenience, servicestations",+16194646957,15073.316618016652,San Diego
sHGgTa6IF34q1lWtLV0GgA,San Diego Market,4.2,19,$,False,32.7156908,-117.1379297,2601 Broadway,San Diego,CA,92102,"Beer, Wine & Spirits, Convenience Stores","beer_and_wine, convenience",+16192343951,2167.701511269115,San Diego
4IrtmwqbX67Iw5LPxpTcgA,Liquor Box,4.2,25,$$,False,32.8324,-117.27701,6980 La Jolla Blvd,La Jolla,CA,92037,"Beer, Wine & Spirits, Convenience Stores, Tobacco Shops","beer_and_wine, convenience, tobaccoshops",+18584544564,16903.63746154177,San Diego
fsr7dlwLQsjR23O5JoW0Gg,Cortez Hill Market & Deli,4.1,20,$$,False,32.719165893974996,-117.15627570005536,1301 9th Ave,San Diego,CA,92101,"Grocery, Beer, Wine & Spirits, Convenience Stores","grocery, beer_and_wine, convenience",+16192341122,593.4839582092886,San Diego
KxEeEB0OmfDbzPTUEB1J3g,Shell Food Mart,5.0,1,,False,32.75242,-117.22681,4201 W Point Loma Blvd,San Diego,CA,92110,Convenience Stores,convenience,+16192228362,7380.271145947192,San Diego
2XJl2yk-zFI2rgbui_nuCQ,The Snack Shop,5.0,1,,False,32.63011,-117.08583,555 Broadway,Chula Vista,CA,91910,Convenience Stores,convenience,,11841.125588163159,San Diego
bi5Q-vBZqs3gP4_AAsnFow,Shell,5.0,1,,False,32.59450333393238,-117.03476,4555 Main St,Chula Vista,CA,91911,"Gas Stations, Car Wash, Convenience Stores","servicestations, carwash, convenience",+16194821896,17930.720431693782,San Diego
aV9OAXpuQIprWtDL5HBQwA,NEX Mini Mart,4.0,11,$,False,32.687257082647754,-117.12054516346237,3715 Norman Scott Rd,San Diego,CA,92136,Convenience Stores,convenience,+16195442100,4939.898054020648,San Diego
R9TwXVgXI-rT4gpowudzOg,Circle K,5.0,1,,False,32.59427,-117.05305,3733 Main St,Chula Vista,CA,91911,"Gas Stations, Convenience Stores","servicestations, convenience",+16198697784,16870.83102112133,San Diego
n9uBHsSs2Hx8RvugZ53DqQ,Paradies Shops,5.0,1,$$,False,32.7324084893559,-117.197490379462,3225 N Harbor Dr,San Diego,CA,92101,Convenience Stores,convenience,+16192200422,3878.1804812628534,San Diego
H_fOjWKjrPcMC4_dusFe1Q,Schwartz Federal Building Convenience Store,5.0,1,$,False,32.7142836,-117.1647829,880 Front St,San Diego,CA,92101,Convenience Stores,convenience,,378.8464660872075,San Diego
MGX_470hNLk2TNVJEOrYTQ,Circle K,4.0,6,$,False,32.7161333,-117.1539193,1040 Park Blvd,San Diego,CA,92103,Convenience Stores,convenience,+19512731175,673.5154592749145,San Diego
cWUiqqkS4cpi_StZWkk-Qw,Whole Foods Market,3.4,860,$$$,False,32.86876,-117.23061,8825 Villa La Jolla Dr,La Jolla,CA,92037,"Grocery, Health Markets, Organic Stores","grocery, healthmarkets, organic_stores",+18586426700,18217.5511843702,San Diego
yQliDiwAEae_YGwlz9Knkg,Twylla's Spices and Essentials,5.0,7,,False,32.667042,-117.01822,,San Diego,CA,91902,Herbs & Spices,herbsandspices,+16146329124,14424.01137886966,San Diego
_YDrEPiIO_Kf04K3DH1s9w,Pike & Son's Candy Company,5.0,7,$,False,32.6409,-117.08428,,Chula Vista,CA,91902,Candy Stores,candy,+14056029319,14600.556318556306,San Diego
5-taoeWu-RM8Pfff6susaw,Sonrise Ranch,5.0,7,,False,32.7505394,-117.1492463,3960 Normal St,San Diego,CA,92103,Meat Shops,meats,+18589090945,4029.5052416431245,San Diego
RJR6STiRL3XFIG6UgTLhxA,Lick It Lollipops,5.0,6,,False,32.8486405,-117.2504222,,San Diego,CA,92037,Candy Stores,candy,+16197424432,16977.748456588004,San Diego
US3QJmfagvbH5vNmDBXZVA,Elite Fish Processing,5.0,8,,False,32.712737074942325,-117.23609421910096,,San Diego,CA,92106,Seafood Markets,seafoodmarkets,+16196725896,7023.9437237728125,San Diego
MH2sgx9kYrKXV820ROQs0A,Saint Jacques Chocolat,5.0,5,$$,False,32.716194,-117.117052,,San Diego,CA,92102,Chocolatiers & Shops,chocolate,+17037537016,4121.272403651164,San Diego
txFZnN7iXAh8mKvc3PZnPQ,Nola Rose Chocolate,5.0,5,,False,32.7678985595703,-117.192771911621,,San Diego,CA,92110,Chocolatiers & Shops,chocolate,+16193217885,6647.131753172337,San Diego
1a5GGHtfPDpz8vBzgL4XxQ,Indulgence,5.0,15,,False,32.638276,-117.057031,,Chula Vista,CA,91910,"Chocolatiers & Shops, Desserts","chocolate, desserts",+19092961459,12999.733045312687,San Diego
2BWr6Rwbnylq6AjMeYVQeg,God's Garden Pharmacy,5.0,11,,False,32.8355326,-117.1463273,8280 Clairemont Mesa Blvd,San Diego,CA,92111,Herbs & Spices,herbsandspices,+18585054177,13396.149445934163,San Diego
iiN1mVlEyeSJ0u2xr7A1kA,Christian Book & Nutrition Center,5.0,6,,False,32.6847479492426,-117.078358456492,2721 Burden Dr,National City,CA,91950,"Bookstores, Specialty Food","bookstores, gourmet",+16196188984,8453.85164547476,San Diego
HeWd_BYuInVMZa7qQyoOmg,Pole2Plate,5.0,5,,False,32.6935209,-117.136902,,San Diego,CA,92113,Seafood Markets,seafoodmarkets,+16196938905,3347.898847983887,San Diego
MEoCgookMIVW_1HKz65Ijg,The Macaron Shop SD,5.0,10,,False,32.733189737007834,-117.03420284275988,,Lemon Grove ,CA,91945,"Macarons, Desserts, Custom Cakes","macarons, desserts, customcakes",+16193237090,12028.968996519117,San Diego
fYwLT_-B6_oya3ltHPFsEw,The Cake Shop,5.0,30,,False,32.80675280778815,-117.13494024665188,,San Diego,CA,92123,"Cupcakes, Custom Cakes, Organic Stores","cupcakes, customcakes, organic_stores",+18882709575,10415.903947240127,San Diego
tFJOyy6XTCv3Vm-BDkNAUQ,Berry&Bloom,5.0,7,,False,32.76833355199541,-117.1633457975639,,San Diego,CA,92108,"Desserts, Gift Shops, Chocolatiers & Shops","desserts, giftshops, chocolate",+18582855035,5856.3453961656205,San Diego
LG6LAYz1U_6DA-HM0Rt5RQ,Chula Seafood,5.0,10,,False,32.724505957028114,-117.22277627606186,4904 N Harbor Dr,San Diego,CA,92106,Seafood Markets,seafoodmarkets,+16198205140,5852.345234197767,San Diego
i8_fb-YLJx4FxFipaWZTRA,Mission Heights Chocolates,5.0,67,,False,32.7527349,-117.2159013,3640 Midway Dr,San Diego,CA,92110,Chocolatiers & Shops,chocolate,+16198297876,6584.161652330012,San Diego
7gLmw-dip6rzfjFnYmU6zQ,Unison Coffee,5.0,15,,False,32.70005191598894,-117.1450418,1985 National Ave,San Diego,CA,92113,"Pop-Up Restaurants, Coffee & Tea, Specialty Food","popuprestaurants, coffee, gourmet",,2298.89838500259,San Diego
vD6Dgd3MiY9uoDJXGJrr-Q,Pappanini,5.0,18,,False,32.7229988,-117.169201,698 West Date St,San Diego,CA,92101,"Specialty Food, Italian, French","gourmet, italian, french",,1110.4174453848475,San Diego
TVP2yPTH2MWGktslkJxlmg,Goldie Pops,5.0,471,,False,32.747454655460494,-117.1668972940489,,San Diego,CA,92103,"Popcorn Shops, Pop-up Shops","popcorn, popupshops",+18589770765,3572.3498869703753,San Diego
QSVbp1x5XHuevTlNIePmSA,The Something Sweet Shop,4.9,26,,False,32.7086857,-117.170453,839 W Harbor Dr,San Diego,CA,92101,Candy Stores,candy,+16192430720,1172.198999435523,San Diego
yn6KyUhtIfuLjTFH15B_XA,Casa Fiesta,4.9,25,$,False,32.71589,-117.02626,950 Cardiff St,San Diego,CA,92114,"Candy Stores, Juice Bars & Smoothies, Imported Food","candy, juicebars, importedfood",+16194609082,12613.023063869163,San Diego
fQ3dkGmGECaezD31xeE3eA,Ruth's No. 5,4.9,10,,False,32.75263,-117.19624,2548 Congress St,San Diego,CA,92110,Specialty Food,gourmet,,5262.643228246195,San Diego
wVpS0oZtUwHtPrLbskE2Ig,Sepulveda Meats & Provisions,4.9,212,$$,False,32.71829,-117.13411,1220 28th St,San Diego,CA,92102,"Butcher, Meat Shops","butcher, meats",+16195011878,2541.943164399847,San Diego
7uOdvT5NamHu0tnIEHQFzw,Sweet Petite Confections,4.9,75,$$,False,32.8067876,-117.1829067,3582 Mount Acadia Blvd,San Diego,CA,92111,"Chocolatiers & Shops, Desserts, Ice Cream & Frozen Yogurt","chocolate, desserts, icecream",+18586880210,10392.69704871529,San Diego
tBm-B94IWcIx85rSaMwg5A,Coronado Taste of Oils,4.9,96,$$,False,32.6865,-117.179795,954 Orange Ave,Coronado,CA,92118,Olive Oil,oliveoil,+16195220098,3688.1341669393805,San Diego
QNxM0pVJybLWl84wLWkj1g,Kai’s Refills,4.9,15,,False,32.768488251268444,-117.0341927,7590 El Cajon Blvd,La Mesa,CA,91942,"Cosmetics & Beauty Supply, Organic Stores, Kitchen Supplies","cosmetics, organic_stores, kitchensupplies",+16193357774,13241.411779364153,San Diego
vkXBU_VgCr3alhLG00p4tA,Bougie's Cheese Shop,4.9,7,,False,32.76350040251084,-117.02090486884116,4679 Date Ave,La Mesa,CA,91941,Cheese Shops,cheese,+16194396092,14148.763617341932,San Diego
NzRXPqhKkHsv9p23h4a3Ew,The Charcuterie Girls,4.8,73,,False,32.74413980167283,-117.19131280376236,4085 Pacific Hwy,San Diego,CA,92110,Cheese Shops,cheese,+16195004738,4241.158271084291,San Diego
duJg-Ewjgs6v9Kxy7qXjnA,Vinarius Wine Bar & Restaurant,4.8,703,$$$,False,32.720298,-117.16809,1445 India St,San Diego,CA,92101,"Italian, Wine Bars, Pasta Shops","italian, wine_bars, pastashops",+16192289930,834.4683638844854,San Diego
RWb8QAJdCA6vY1XUENBf_A,Holy Haven,4.8,6,,False,32.820518,-117.148254,4411 Mercury St,San Diego,CA,92111,"Used, Vintage & Consignment, Candy Stores, Shoe Stores","vintage, candy, shoes",+16192793150,11711.068107936388,San Diego
GUxF_13i-FckYxNs_AAx8g,Salmon Slinger,4.8,11,$$,False,32.721801,-117.168029,519 W Cedar St,San Diego,CA,92101,Seafood Markets,seafoodmarkets,+16197294913,938.3054106396838,San Diego
